Timestamp,Label,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
304493.5565055001,No Event,-35444.32421875,-23560.75,-24294.9375,-12039.923828125,-17327.09375,-24432.37890625,-32903.7109375,-32912.296875
304493.5605055001,No Event,-35423.1328125,-23553.732421875,-24014.333984375,-12012.498046875,-17309.83984375,-24526.0546875,-32881.8515625,-32891.88671875
304493.56208059995,No Event,-35391.03515625,-23559.029296875,-24791.75,-11997.947265625,-17287.419921875,-24601.537109375,-32848.390625,-32856.50390625
304493.56450550014,No Event,-35381.3828125,-23556.2578125,-24438.525390625,-11978.166015625,-17276.78125,-24667.384765625,-32840.1875,-32848.703125
304493.56608059997,No Event,-35435.42578125,-23551.98828125,-24391.474609375,-12027.451171875,-17318.623046875,-24438.1015625,-32888.55859375,-32901.6328125
304493.5700806,No Event,-35429.66015625,-23545.953125,-23994.619140625,-12006.5302734375,-17311.626953125,-24489.107421875,-32883.953125,-32895.01953125
304493.5740806,No Event,-35384.734375,-23547.361328125,-24336.19921875,-11967.392578125,-17276.958984375,-24654.95703125,-32843.38671875,-32849.890625
304493.5780806,No Event,-35379.9296875,-23549.10546875,-24778.18359375,-11975.7294921875,-17275.8203125,-24627.46484375,-32841.84375,-32846.58203125
304493.5820806,No Event,-35429.19140625,-23547.875,-24493.689453125,-12019.3603515625,-17311.560546875,-24455.06640625,-32886.8828125,-32894.94921875
304493.58608060004,No Event,-35438.421875,-23544.5234375,-24009.1484375,-12019.0244140625,-17309.236328125,-24459.0,-32891.84375,-32903.82421875
304493.59008060006,No Event,-35395.77734375,-23547.80859375,-24243.484375,-11981.138671875,-17278.94921875,-24631.509765625,-32851.4765625,-32861.2890625
304493.5940806001,No Event,-35378.4765625,-23549.171875,-24742.5546875,-11980.244140625,-17270.142578125,-24641.568359375,-32837.91015625,-32842.53515625
304493.5958676,No Event,-35436.90234375,-23543.00390625,-24060.22265625,-12017.169921875,-17311.3359375,-24433.2734375,-32896.91796875,-32904.76171875
304493.5980806001,No Event,-35413.1640625,-23542.2421875,-24594.697265625,-12011.1572265625,-17295.82421875,-24473.818359375,-32872.10546875,-32880.35546875
304493.5998676,No Event,-35393.36328125,-23542.845703125,-24158.771484375,-11977.96484375,-17278.2109375,-24600.375,-32858.5390625,-32862.2265625
304493.60386760003,No Event,-35372.6640625,-23550.46875,-24680.326171875,-11970.07421875,-17272.244140625,-24656.857421875,-32842.625,-32839.49609375
304493.60786760005,No Event,-35410.4375,-23551.1171875,-24683.166015625,-11993.4091796875,-17298.953125,-24512.2421875,-32872.5078125,-32876.80078125
304493.61186760006,No Event,-35441.44140625,-23546.712890625,-24131.859375,-12012.5205078125,-17314.197265625,-24427.39453125,-32896.3828125,-32906.9765625
304493.6158676001,No Event,-35410.39453125,-23551.20703125,-24091.693359375,-11979.5966796875,-17285.87890625,-24575.765625,-32866.49609375,-32872.75390625
304493.6198676001,No Event,-35381.515625,-23560.572265625,-24617.384765625,-11966.341796875,-17264.80078125,-24671.38671875,-32840.76953125,-32843.5859375
304493.6238676001,No Event,-35409.3671875,-23561.666015625,-24748.65625,-11994.6611328125,-17287.576171875,-24540.740234375,-32863.859375,-32869.84765625
304493.6278676001,No Event,-35443.51953125,-23553.708984375,-24216.39453125,-12011.0673828125,-17309.458984375,-24419.728515625,-32896.13671875,-32906.7734375
304493.6311273,No Event,-35384.265625,-23559.767578125,-24516.845703125,-11961.0888671875,-17264.62109375,-24667.654296875,-32844.546875,-32851.41015625
304493.63186760014,No Event,-35421.2578125,-23554.87109375,-24038.205078125,-11983.015625,-17287.375,-24543.4453125,-32876.0390625,-32887.4609375
304493.6351273,No Event,-35396.37890625,-23560.326171875,-24781.87109375,-11984.357421875,-17279.240234375,-24573.529296875,-32857.48828125,-32867.7265625
304493.6391273,No Event,-35444.9921875,-23558.671875,-24317.892578125,-12020.1201171875,-17314.64453125,-24432.06640625,-32899.35546875,-32916.8984375
304493.6431273,No Event,-35435.96484375,-23561.62109375,-24008.568359375,-11999.4892578125,-17308.140625,-24515.013671875,-32888.58203125,-32906.59765625
304493.64712730004,No Event,-35391.52734375,-23562.404296875,-24419.37109375,-11962.9443359375,-17272.556640625,-24660.8359375,-32845.5078125,-32862.25
304493.65112730005,No Event,-35389.11328125,-23555.654296875,-24791.59375,-11966.9228515625,-17268.109375,-24598.564453125,-32840.16796875,-32859.546875
304493.65512730007,No Event,-35437.23828125,-23550.0,-24410.5859375,-11999.51171875,-17295.935546875,-24428.466796875,-32879.328125,-32905.390625
304493.65668179997,No Event,-35428.83203125,-23550.3125,-24515.86328125,-12012.900390625,-17295.892578125,-24447.98046875,-32878.1640625,-32898.953125
304493.6591273001,No Event,-35441.12890625,-23552.5703125,-23996.408203125,-11987.9111328125,-17299.177734375,-24474.400390625,-32884.4453125,-32908.875
304493.6606818,No Event,-35443.69921875,-23549.57421875,-24024.19140625,-12006.1728515625,-17296.025390625,-24448.31640625,-32889.38671875,-32914.57421875
304493.6631273001,No Event,-35388.33203125,-23551.318359375,-24316.396484375,-11950.5615234375,-17264.15234375,-24639.51171875,-32842.265625,-32857.01953125
304493.6646818,No Event,-35397.2734375,-23549.798828125,-24225.87109375,-11960.8876953125,-17264.287109375,-24622.5703125,-32848.83984375,-32866.875
304493.6671273001,No Event,-35385.0703125,-23557.263671875,-24773.33203125,-11965.6259765625,-17265.828125,-24623.396484375,-32839.609375,-32854.3359375
304493.6686818,No Event,-35376.08203125,-23547.787109375,-24719.888671875,-11962.966796875,-17255.568359375,-24637.232421875,-32830.734375,-32841.9765625
304493.67268180003,No Event,-35412.96484375,-23542.400390625,-24599.078125,-11993.0068359375,-17284.73828125,-24467.873046875,-32864.41796875,-32879.1015625
304493.67668180005,No Event,-35432.96875,-23536.453125,-24054.298828125,-12003.53515625,-17297.0546875,-24412.59765625,-32884.2421875,-32896.625
304493.68068180006,No Event,-35396.265625,-23542.712890625,-24130.876953125,-11971.728515625,-17268.82421875,-24578.24609375,-32852.32421875,-32854.00390625
304493.6846818001,No Event,-35373.78125,-23550.9375,-24660.544921875,-11963.63671875,-17253.736328125,-24644.4296875,-32833.08203125,-32828.7890625
304493.6886818001,No Event,-35413.72265625,-23556.369140625,-24691.16796875,-12002.0595703125,-17287.93359375,-24504.1953125,-32873.3359375,-32872.3515625
304493.6926818001,No Event,-35450.58203125,-23557.21875,-24147.70703125,-12023.6064453125,-17315.94140625,-24421.583984375,-32910.84375,-32915.0
304493.6989866,No Event,-35424.51953125,-23566.248046875,-24087.0,-11994.884765625,-17295.109375,-24576.458984375,-32888.35546875,-32890.234375
304493.7029866,No Event,-35387.55078125,-23565.533203125,-24604.330078125,-11970.923828125,-17267.103515625,-24676.34765625,-32851.7890625,-32851.2734375
304493.7069866,No Event,-35407.01953125,-23558.671875,-24758.625,-11999.35546875,-17283.306640625,-24544.96484375,-32866.609375,-32870.96875
304493.7109866,No Event,-35444.3671875,-23550.0,-24235.638671875,-12021.70703125,-17307.0,-24415.234375,-32898.55078125,-32910.796875
304493.71498660004,No Event,-35421.45703125,-23549.59765625,-24023.341796875,-11993.431640625,-17293.74609375,-24527.1953125,-32877.6484375,-32887.05859375
304493.71898660006,No Event,-35387.4375,-23557.822265625,-24490.626953125,-11966.3642578125,-17268.845703125,-24658.533203125,-32846.87109375,-32851.23046875
304493.72298660007,No Event,-35393.31640625,-23550.2890625,-24776.88671875,-11975.9755859375,-17271.7734375,-24565.751953125,-32851.67578125,-32856.68359375
304493.7260163,No Event,-35383.01171875,-23544.61328125,-24775.478515625,-11979.3955078125,-17257.53515625,-24591.904296875,-32838.6484375,-32845.88671875
304493.7269866001,No Event,-35439.60546875,-23544.25390625,-24320.419921875,-12000.96484375,-17296.65234375,-24409.669921875,-32888.73828125,-32900.80859375
304493.7300163,No Event,-35430.77734375,-23542.064453125,-24427.73046875,-12015.1806640625,-17292.181640625,-24428.869140625,-32882.12109375,-32895.91015625
304493.7309866001,No Event,-35421.79296875,-23535.24609375,-23990.88671875,-11966.54296875,-17274.478515625,-24483.85546875,-32868.6640625,-32882.8359375
304493.7340163,No Event,-35431.0703125,-23538.0625,-23996.2734375,-11999.82421875,-17288.873046875,-24462.0390625,-32878.43359375,-32894.8828125
304493.7349866001,No Event,-35374.98828125,-23534.80078125,-24377.728515625,-11947.0966796875,-17244.75,-24632.5390625,-32827.71484375,-32835.4296875
304493.7380163,No Event,-35389.828125,-23543.673828125,-24287.673828125,-11968.6884765625,-17256.8203125,-24625.54296875,-32842.109375,-32852.59375
304493.74201630004,No Event,-35375.50390625,-23543.673828125,-24756.92578125,-11973.29296875,-17254.31640625,-24612.935546875,-32833.6171875,-32840.16796875
304493.74601630005,No Event,-35413.23046875,-23533.927734375,-24527.57421875,-11999.7578125,-17280.71484375,-24437.02734375,-32866.31640625,-32875.4375
304493.75001630007,No Event,-35427.0,-23529.16796875,-24013.08203125,-11993.07421875,-17288.828125,-24420.353515625,-32877.91796875,-32890.30078125
304493.7540163001,No Event,-35386.6796875,-23534.755859375,-24192.119140625,-11952.5732421875,-17255.412109375,-24597.111328125,-32844.90625,-32849.890625
304493.7580163001,No Event,-35374.18359375,-23545.953125,-24709.853515625,-11954.673828125,-17249.935546875,-24637.1875,-32837.3046875,-32838.22265625
304493.7592996,No Event,-35443.02734375,-23541.125,-24083.53515625,-12009.0556640625,-17292.0703125,-24421.583984375,-32894.59375,-32902.28125
304493.7620163001,No Event,-35415.3125,-23545.8203125,-24624.9609375,-12003.9599609375,-17284.08984375,-24477.88671875,-32874.74609375,-32878.56640625
304493.7632996,No Event,-35406.4609375,-23541.4609375,-24118.671875,-11968.0849609375,-17260.509765625,-24579.921875,-32858.09375,-32863.12109375
304493.7672996,No Event,-35371.97265625,-23540.833984375,-24642.216796875,-11953.6015625,-17240.97265625,-24644.765625,-32825.8828125,-32826.91015625
304493.7712996,No Event,-35402.68359375,-23539.873046875,-24689.8046875,-11987.3974609375,-17265.650390625,-24496.439453125,-32854.359375,-32858.671875
304493.77529960003,No Event,-35446.26953125,-23542.779296875,-24149.65234375,-12009.525390625,-17298.193359375,-24406.919921875,-32895.80078125,-32906.015625
304493.77929960005,No Event,-35429.390625,-23556.34765625,-24066.033203125,-11985.318359375,-17287.21875,-24562.310546875,-32885.25,-32892.625
304493.78329960007,No Event,-35393.60546875,-23560.458984375,-24570.556640625,-11979.283203125,-17268.912109375,-24668.904296875,-32857.734375,-32857.53515625
304493.7872996001,No Event,-35407.64453125,-23553.10546875,-24758.669921875,-12008.7880859375,-17284.134765625,-24547.490234375,-32871.48046875,-32870.67578125
304493.7912996001,No Event,-35445.8203125,-23542.802734375,-24246.078125,-12028.345703125,-17307.513671875,-24410.98828125,-32901.2109375,-32907.37890625
304493.7952996001,No Event,-35418.88671875,-23538.599609375,-24009.21484375,-11998.908203125,-17283.84375,-24515.416015625,-32877.359375,-32879.7734375
304493.7973172,No Event,-35375.90625,-23540.72265625,-24460.9453125,-11974.09765625,-17256.240234375,-24648.275390625,-32838.78125,-32837.1953125
304493.8013172,No Event,-35397.18359375,-23551.630859375,-24790.23046875,-12000.8974609375,-17279.0390625,-24581.64453125,-32858.33984375,-32860.44140625
304493.8053172,No Event,-35442.08984375,-23545.484375,-24358.259765625,-12032.5478515625,-17311.58203125,-24424.154296875,-32898.125,-32906.796875
304493.80931720004,No Event,-35434.2890625,-23546.021484375,-23998.509765625,-12008.720703125,-17302.150390625,-24490.337890625,-32891.0390625,-32898.28125
304493.81331720005,No Event,-35385.40234375,-23546.69140625,-24375.3828125,-11969.26953125,-17267.3046875,-24644.51953125,-32846.87109375,-32847.96875
304493.81731720007,No Event,-35383.234375,-23550.357421875,-24787.75,-11980.6240234375,-17268.376953125,-24603.81640625,-32847.3203125,-32846.203125
304493.8213172001,No Event,-35431.91796875,-23551.228515625,-24457.033203125,-12015.224609375,-17302.798828125,-24434.435546875,-32894.390625,-32896.29296875
304493.8249674,No Event,-35418.6640625,-23549.91015625,-24553.81640625,-11991.21875,-17282.7265625,-24452.943359375,-32866.47265625,-32878.453125
304493.8253172001,No Event,-35438.71484375,-23552.771484375,-24005.884765625,-12004.0712890625,-17299.712890625,-24461.8828125,-32897.65625,-32904.47265625
304493.8289674,No Event,-35437.28125,-23546.82421875,-24025.0859375,-11998.6396484375,-17290.34765625,-24426.0078125,-32878.85546875,-32895.3515625
304493.8293172001,No Event,-35398.61328125,-23559.900390625,-24274.240234375,-11968.95703125,-17265.314453125,-24631.98046875,-32855.58984375,-32862.765625
304493.8329674,No Event,-35394.859375,-23547.71875,-24174.41796875,-11970.3876953125,-17257.15625,-24595.412109375,-32838.84765625,-32848.66015625
304493.83331720013,No Event,-35384.109375,-23562.314453125,-24759.36328125,-11970.521484375,-17257.447265625,-24634.283203125,-32839.20703125,-32847.02734375
304493.83696740004,No Event,-35377.55859375,-23553.8203125,-24700.107421875,-11970.0517578125,-17249.19921875,-24635.7578125,-32823.8515625,-32827.08984375
304493.84096740006,No Event,-35419.265625,-23555.408203125,-24643.78125,-12015.9404296875,-17284.357421875,-24481.5078125,-32863.14453125,-32867.76953125
304493.8449674001,No Event,-35447.51953125,-23549.708984375,-24093.548828125,-12027.451171875,-17301.724609375,-24416.755859375,-32888.4453125,-32892.87109375
304493.8489674001,No Event,-35414.23828125,-23550.916015625,-24104.546875,-11989.2744140625,-17271.841796875,-24576.615234375,-32857.04296875,-32856.05859375
304493.8529674001,No Event,-35382.85546875,-23552.279296875,-24628.76171875,-11981.7197265625,-17249.51171875,-24657.05859375,-32828.72265625,-32827.58203125
304493.8569674001,No Event,-35414.125,-23553.486328125,-24718.66015625,-12020.9697265625,-17275.349609375,-24526.525390625,-32859.03125,-32868.15234375
304493.86096740013,No Event,-35446.37890625,-23545.037109375,-24175.892578125,-12035.296875,-17295.646484375,-24418.990234375,-32888.4921875,-32904.09375
304493.9451579,No Event,-35417.703125,-23545.8203125,-24041.40234375,-12006.5078125,-17275.484375,-24552.541015625,-32866.0703125,-32877.671875
304493.9491579,No Event,-35377.203125,-23546.9375,-24536.248046875,-11986.771484375,-17248.3046875,-24665.955078125,-32832.0078125,-32836.25390625
304493.9531579,No Event,-35394.3671875,-23545.751953125,-24759.966796875,-12014.5546875,-17264.80078125,-24556.54296875,-32849.64453125,-32851.3203125
304493.95715790003,No Event,-35437.99609375,-23539.5390625,-24269.94921875,-12044.55078125,-17292.986328125,-24417.314453125,-32887.28515625,-32893.09375
304493.96115790005,No Event,-35424.96875,-23543.29296875,-24002.017578125,-12033.083984375,-17283.955078125,-24514.208984375,-32878.41015625,-32878.69921875
304493.96515790006,No Event,-35371.0078125,-23539.13671875,-24439.888671875,-11999.8466796875,-17243.0078125,-24653.572265625,-32830.04296875,-32823.8515625
304493.9691579001,No Event,-35372.6640625,-23533.90625,-24777.736328125,-12012.140625,-17245.80078125,-24576.5703125,-32830.93359375,-32825.7734375
304493.9731579001,No Event,-35424.765625,-23532.744140625,-24363.916015625,-12047.724609375,-17286.28125,-24417.76171875,-32876.578125,-32879.9296875
304493.9771579001,No Event,-35422.39453125,-23531.828125,-23983.35546875,-12027.09375,-17278.279296875,-24476.748046875,-32871.50390625,-32876.7578125
304493.9811579001,No Event,-35379.14453125,-23533.861328125,-24336.892578125,-11997.3212890625,-17243.587890625,-24638.908203125,-32830.04296875,-32831.94140625
