Timestamp,Label,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8
302919.38828490005,No Event,-47847.12890625,-37865.80078125,-38007.93359375,-19522.05859375,-27541.193359375,-40257.234375,-42767.46875,-46647.2421875
302919.39228490007,No Event,-47831.078125,-37855.33984375,-38258.4296875,-19514.16796875,-27531.8515625,-40238.16796875,-42753.92578125,-46627.796875
302919.3962849001,No Event,-47873.81640625,-37863.96875,-38058.89453125,-19558.916015625,-27571.81640625,-40132.890625,-42800.03515625,-46673.55078125
302919.3997487,No Event,-47844.734375,-37865.28515625,-37945.57421875,-19532.228515625,-27542.9140625,-40241.8125,-42786.0234375,-46652.5390625
302919.4002849001,No Event,-47885.19140625,-37867.41015625,-37768.34765625,-19570.6953125,-27579.2578125,-40127.41796875,-42815.83984375,-46688.45703125
302919.4037487,No Event,-47817.5546875,-37854.421875,-38246.8515625,-19533.234375,-27518.39453125,-40252.33984375,-42764.9453125,-46625.5390625
302919.4077487,No Event,-47862.4609375,-37864.7265625,-38125.796875,-19573.01953125,-27538.0859375,-40150.34765625,-42806.80859375,-46668.36328125
302919.4117487,No Event,-47860.0234375,-37870.359375,-37898.2109375,-19553.216796875,-27564.908203125,-40230.390625,-42799.703125,-46666.26171875
302919.41574870003,No Event,-47823.66015625,-37855.1171875,-38214.93359375,-19527.84765625,-27528.072265625,-40260.3203125,-42763.78125,-46626.921875
302919.41974870005,No Event,-47856.29296875,-37863.67578125,-38185.2734375,-19560.033203125,-27565.712890625,-40168.85546875,-42797.578125,-46655.5546875
302919.42374870006,No Event,-47899.921875,-37877.80078125,-37842.53125,-19581.849609375,-27598.01171875,-40118.1171875,-42834.234375,-46698.08984375
302919.4277487001,No Event,-47869.5234375,-37867.140625,-37845.4140625,-19545.21484375,-27560.28125,-40204.88671875,-42801.51171875,-46668.41015625
302919.4316741,No Event,-47901.10546875,-37883.01171875,-37897.828125,-19595.013671875,-27594.212890625,-40124.98046875,-42844.5625,-46707.3671875
302919.4317487001,No Event,-47821.6484375,-37848.20703125,-38161.84765625,-19518.974609375,-27515.9140625,-40258.734375,-42758.640625,-46621.515625
302919.4356741,No Event,-47880.56640625,-37876.59375,-37818.125,-19561.7109375,-27569.0,-40195.87890625,-42819.4375,-46683.7421875
302919.4357487001,No Event,-47850.078125,-37863.33984375,-38228.34375,-19552.8359375,-27544.970703125,-40190.26953125,-42796.59375,-46655.80078125
302919.4396741,No Event,-47835.68359375,-37864.45703125,-38121.4375,-19528.138671875,-27542.53515625,-40269.26171875,-42779.65234375,-46638.5234375
302919.44367410004,No Event,-47855.46484375,-37876.73046875,-38270.2109375,-19560.7265625,-27568.171875,-40222.4765625,-42801.3984375,-46658.8203125
302919.44767410005,No Event,-47908.328125,-37891.37109375,-37967.34375,-19603.888671875,-27607.712890625,-40135.93359375,-42846.796875,-46711.0546875
302919.45167410007,No Event,-47896.7265625,-37888.0625,-37801.359375,-19584.509765625,-27592.15625,-40176.8125,-42836.26953125,-46698.8515625
302919.4556741001,No Event,-47844.265625,-37872.1015625,-38076.890625,-19520.224609375,-27529.34765625,-40269.7734375,-42787.85546875,-46647.734375
302919.4596741001,No Event,-47845.609375,-37874.60546875,-38287.28515625,-19539.603515625,-27550.224609375,-40238.953125,-42792.390625,-46650.03515625
302919.4636741001,No Event,-47891.16015625,-37884.62109375,-38034.15234375,-19597.919921875,-27601.85546875,-40138.4140625,-42837.5859375,-46695.03125
302919.46767410013,No Event,-47899.09375,-37885.6015625,-37796.15234375,-19597.0703125,-27589.0703125,-40162.1953125,-42841.58984375,-46702.26953125
302919.5470777,No Event,-47846.30078125,-37867.74609375,-38016.875,-19548.58984375,-27543.673828125,-40256.51953125,-42790.42578125,-46648.11328125
302919.5510777,No Event,-47831.32421875,-37861.41796875,-38275.9765625,-19546.421875,-27543.271484375,-40247.15625,-42780.27734375,-46636.82421875
302919.5550777,No Event,-47880.0078125,-37873.01953125,-38086.41015625,-19588.107421875,-27587.015625,-40145.09765625,-42827.55078125,-46687.609375
302919.5590777,No Event,-47896.03515625,-37877.578125,-37799.3046875,-19589.494140625,-27583.236328125,-40138.59375,-42841.34375,-46698.42578125
302919.56307770003,No Event,-47843.37109375,-37860.48046875,-37952.45703125,-19533.94921875,-27536.142578125,-40235.41796875,-42793.33203125,-46645.4296875
302919.56707770005,No Event,-47813.62109375,-37847.8046875,-38248.05859375,-19514.794921875,-27522.015625,-40246.68359375,-42769.03515625,-46615.546875
302919.57107770006,No Event,-47865.5,-37864.90625,-38146.73828125,-19574.7421875,-27572.576171875,-40155.55859375,-42815.4375,-46667.87109375
302919.5750777001,No Event,-47899.921875,-37876.23828125,-37822.953125,-19599.708984375,-27601.1640625,-40129.02734375,-42844.0234375,-46701.46484375
302919.5790777001,No Event,-47848.625,-37853.83984375,-37887.63671875,-19555.8984375,-27545.10546875,-40212.1953125,-42794.73828125,-46650.9296875
302919.5795515,No Event,-47846.66015625,-37846.21875,-38182.58984375,-19550.556640625,-27545.5078125,-40153.09765625,-42783.5859375,-46642.97265625
302919.5830777001,No Event,-47812.4609375,-37839.0234375,-38199.3984375,-19524.517578125,-27507.330078125,-40244.0703125,-42755.734375,-46612.125
302919.5835515,No Event,-47886.53515625,-37858.8046875,-37841.99609375,-19589.5390625,-27579.080078125,-40099.54296875,-42822.38671875,-46683.67578125
302919.5875515,No Event,-47867.890625,-37865.0625,-37846.6875,-19563.275390625,-27550.71484375,-40197.7578125,-42805.4453125,-46665.79296875
302919.5915515,No Event,-47821.9140625,-37852.12109375,-38165.08984375,-19524.806640625,-27524.966796875,-40259.46875,-42765.32421875,-46620.7109375
302919.59555150004,No Event,-47841.359375,-37860.8359375,-38234.08984375,-19555.943359375,-27554.873046875,-40190.984375,-42789.80078125,-46644.44921875
302919.59955150005,No Event,-47900.21484375,-37889.046875,-37915.48828125,-19605.162109375,-27600.24609375,-40125.3828125,-42844.60546875,-46702.31640625
302919.60355150007,No Event,-47877.078125,-37883.234375,-37824.203125,-19577.19921875,-27570.564453125,-40190.203125,-42819.37109375,-46677.52734375
302919.6075515001,No Event,-47815.61328125,-37855.203125,-38112.453125,-19524.919921875,-27507.486328125,-40256.20703125,-42761.75,-46616.375
302919.6115515001,No Event,-47828.57421875,-37862.71484375,-38259.75,-19526.349609375,-27523.0,-40204.41796875,-42773.59375,-46630.6796875
302919.6140883,No Event,-47882.109375,-37883.2578125,-37791.81640625,-19565.666015625,-27570.18359375,-40164.7890625,-42819.81640625,-46680.30078125
302919.6155515001,No Event,-47886.69140625,-37883.76953125,-37965.9140625,-19584.84375,-27566.763671875,-40119.6171875,-42826.8359375,-46688.3671875
302919.6180883,No Event,-47831.99609375,-37866.671875,-38052.234375,-19505.830078125,-27533.572265625,-40253.7265625,-42769.01171875,-46627.3046875
302919.6220883,No Event,-47820.796875,-37854.3984375,-38266.05078125,-19524.919921875,-27520.630859375,-40220.265625,-42759.22265625,-46616.57421875
302919.6260883,No Event,-47866.86328125,-37864.66015625,-38016.5390625,-19579.2109375,-27563.634765625,-40121.046875,-42807.1875,-46666.3515625
302919.63008830004,No Event,-47875.24609375,-37868.90625,-37769.328125,-19582.744140625,-27568.10546875,-40140.40234375,-42814.56640625,-46675.62890625
302919.63408830005,No Event,-47831.9296875,-37859.67578125,-37984.64453125,-19543.181640625,-27516.607421875,-40238.50390625,-42770.6875,-46626.56640625
302919.63808830007,No Event,-47824.91015625,-37863.25,-38261.06640625,-19534.576171875,-27509.275390625,-40240.4921875,-42765.52734375,-46618.6328125
302919.6420883001,No Event,-47869.3671875,-37875.12109375,-38095.3984375,-19569.935546875,-27575.056640625,-40145.38671875,-42810.87890625,-46665.90625
302919.6460883001,No Event,-47895.18359375,-37884.171875,-37800.93359375,-19586.251953125,-27591.23828125,-40139.08203125,-42828.9375,-46689.328125
302919.64935809997,No Event,-47823.61328125,-37864.0546875,-38239.67578125,-19521.72265625,-27526.552734375,-40255.1328125,-42765.4375,-46620.73046875
302919.6500883001,No Event,-47849.1171875,-37870.1796875,-37934.91015625,-19538.978515625,-27539.16015625,-40233.67578125,-42783.51953125,-46643.8203125
302919.6533581,No Event,-47861.140625,-37874.78515625,-38162.6328125,-19565.30859375,-27560.169921875,-40165.21484375,-42807.12109375,-46660.02734375
302919.6573581,No Event,-47890.37890625,-37879.234375,-37823.82421875,-19588.64453125,-27575.861328125,-40124.01953125,-42832.1328125,-46688.30078125
302919.6613581,No Event,-47840.421875,-37855.5390625,-37880.59765625,-19540.990234375,-27540.45703125,-40208.0390625,-42781.37109375,-46638.1875
302919.6653581,No Event,-47804.4140625,-37841.81640625,-38191.26171875,-19515.576171875,-27518.55078125,-40243.7109375,-42745.453125,-46599.7421875
302919.66935810004,No Event,-47838.58984375,-37851.0234375,-38190.234375,-19546.443359375,-27547.318359375,-40161.2109375,-42777.1484375,-46632.421875
302919.67335810006,No Event,-47881.81640625,-37865.2421875,-37851.94140625,-19579.94921875,-27578.87890625,-40103.43359375,-42816.93359375,-46677.9765625
302919.6773581001,No Event,-47849.51953125,-37857.70703125,-37832.33984375,-19548.3671875,-27540.61328125,-40184.99609375,-42789.8671875,-46644.46875
302919.6813581001,No Event,-47801.91015625,-37842.17578125,-38147.36328125,-19495.169921875,-27510.21484375,-40245.87890625,-42749.72265625,-46595.83203125
302919.68319769995,No Event,-47873.19140625,-37862.8046875,-37906.66015625,-19575.76953125,-27580.98046875,-40106.5390625,-42818.5234375,-46667.359375
302919.6853581001,No Event,-47828.7109375,-37854.33203125,-38236.5703125,-19534.10546875,-27548.994140625,-40186.08984375,-42777.99609375,-46623.14453125
302919.68719769997,No Event,-47853.38671875,-37855.18359375,-37795.16796875,-19561.21875,-27558.78515625,-40167.89453125,-42799.6328125,-46649.34375
302919.6911977,No Event,-47808.68359375,-37843.3359375,-38089.4296875,-19524.361328125,-27511.421875,-40247.8046875,-42757.58984375,-46604.1484375
302919.6951977,No Event,-47817.04296875,-37842.77734375,-38255.390625,-19516.873046875,-27506.078125,-40202.62890625,-42762.84375,-46610.47265625
302919.6991977,No Event,-47872.5859375,-37858.2890625,-37968.23828125,-19579.681640625,-27574.095703125,-40114.09375,-42815.234375,-46663.84765625
302919.70319770003,No Event,-47860.6953125,-37848.609375,-37770.71484375,-19558.6484375,-27562.763671875,-40144.8515625,-42801.22265625,-46648.87109375
302919.70719770005,No Event,-47798.7578125,-37822.66015625,-38017.8359375,-19515.419921875,-27506.48046875,-40228.35546875,-42742.66015625,-46589.10546875
302919.71119770006,No Event,-47791.984375,-37819.30859375,-38242.76171875,-19543.740234375,-27508.11328125,-40199.07421875,-42740.671875,-46582.84765625
302919.7151977001,No Event,-47858.125,-37847.24609375,-38021.234375,-19596.19921875,-27557.3984375,-40112.59765625,-42800.59375,-46646.99609375
302919.7191977001,No Event,-47867.6484375,-37851.0234375,-37773.30859375,-19583.63671875,-27548.5703125,-40128.17578125,-42806.31640625,-46655.80078125
302919.720133,No Event,-47817.2421875,-37835.53515625,-37976.75390625,-19545.21484375,-27507.486328125,-40228.4921875,-42763.4921875,-46608.484375
302919.724133,No Event,-47796.9921875,-37827.5546875,-38254.2734375,-19539.984375,-27498.6796875,-40227.0390625,-42743.8671875,-46588.1640625
302919.728133,No Event,-47842.703125,-37838.57421875,-38091.0390625,-19579.771484375,-27528.654296875,-40125.71875,-42784.234375,-46634.45703125
302919.73213300004,No Event,-47868.36328125,-37846.01953125,-37782.5859375,-19588.95703125,-27553.93359375,-40114.2734375,-42805.53515625,-46662.05859375
302919.73613300006,No Event,-47815.41015625,-37822.63671875,-37901.83203125,-19534.865234375,-27508.828125,-40204.953125,-42752.515625,-46609.2890625
302919.7401330001,No Event,-47785.03515625,-37810.45703125,-38206.8203125,-19530.373046875,-27489.203125,-40221.29296875,-42727.50390625,-46574.2421875
302919.7441330001,No Event,-47823.48046875,-37821.72265625,-38139.38671875,-19570.13671875,-27529.7265625,-40129.7421875,-42769.52734375,-46613.71484375
302919.7481330001,No Event,-47869.03125,-37840.7421875,-37815.5078125,-19604.46875,-27564.595703125,-40104.68359375,-42812.28515625,-46663.35546875
302919.7521330001,No Event,-47837.671875,-37832.36328125,-37864.703125,-19576.23828125,-27528.900390625,-40204.10546875,-42780.58984375,-46630.6796875
302919.75613300013,No Event,-47797.86328125,-37813.02734375,-38179.91015625,-19555.4296875,-27495.796875,-40239.734375,-42741.87890625,-46583.8515625
302919.7567631,No Event,-47831.14453125,-37824.8046875,-38205.0546875,-19598.322265625,-27532.208984375,-40163.46875,-42775.6953125,-46615.81640625
302919.7607631,No Event,-47884.43359375,-37846.6875,-37876.171875,-19640.232421875,-27567.009765625,-40111.5703125,-42824.87109375,-46667.9609375
302919.7647631,No Event,-47857.51953125,-37836.96484375,-37836.5625,-19605.05078125,-27531.515625,-40192.03515625,-42798.60546875,-46638.4140625
302919.76876310003,No Event,-47814.3359375,-37820.08984375,-38142.625,-19591.4375,-27516.271484375,-40253.61328125,-42766.0390625,-46591.31640625
302919.77276310005,No Event,-47828.57421875,-37818.83984375,-38248.3515625,-19621.904296875,-27541.349609375,-40188.94921875,-42782.04296875,-46602.984375
302919.77676310006,No Event,-47878.21875,-37830.796875,-37942.17578125,-19665.646484375,-27587.908203125,-40114.140625,-42830.5703125,-46652.94140625
302919.7807631001,No Event,-47868.71875,-37828.7421875,-37806.56640625,-19649.44140625,-27571.771484375,-40177.3046875,-42823.4609375,-46645.36328125
302919.7828536,No Event,-47876.140625,-37844.1171875,-37809.36328125,-19707.064453125,-27658.427734375,-40175.671875,-42860.07421875,-46659.6015625
302919.7847631001,No Event,-47821.46875,-37814.2109375,-38068.88671875,-19621.5234375,-27549.173828125,-40253.19140625,-42784.30078125,-46599.1640625
302919.7868536,No Event,-47834.51953125,-37835.40234375,-38017.8359375,-19685.427734375,-27642.71484375,-40259.15625,-42822.07421875,-46617.1328125
302919.7887631001,No Event,-47833.94140625,-37829.58984375,-38272.2421875,-19656.50390625,-27594.189453125,-40224.01953125,-42806.31640625,-46613.734375
302919.7908536,No Event,-47828.46484375,-37839.6484375,-38282.99609375,-19700.939453125,-27658.18359375,-40247.9140625,-42822.12109375,-46613.578125
302919.7927631001,No Event,-47882.2421875,-37849.7734375,-38037.640625,-19711.01953125,-27652.638671875,-40152.16015625,-42862.3984375,-46666.57421875
302919.79485360003,No Event,-47880.20703125,-37861.39453125,-38116.296875,-19758.0703125,-27720.90234375,-40163.91796875,-42873.91015625,-46664.609375
302919.79885360005,No Event,-47895.80859375,-37865.33203125,-37836.71875,-19770.341796875,-27745.51171875,-40172.05078125,-42890.96484375,-46681.88671875
302919.80285360006,No Event,-47857.72265625,-37857.6875,-37975.3671875,-19753.5546875,-27736.2578125,-40268.3671875,-42866.421875,-46652.984375
302919.8068536001,No Event,-47852.08984375,-37866.5390625,-38288.2265625,-19770.05078125,-27733.955078125,-40284.5703125,-42866.04296875,-46644.55859375
302919.8108536001,No Event,-47882.28515625,-37874.828125,-38208.49609375,-19816.51953125,-27793.92578125,-40191.20703125,-42901.58203125,-46671.71484375
302919.8148536001,No Event,-47895.5625,-37871.65625,-37887.703125,-19819.291015625,-27815.560546875,-40164.69921875,-42920.0,-46686.6484375
302919.815975,No Event,-47837.2265625,-37866.78125,-38254.40625,-19798.125,-27761.11328125,-40283.1171875,-42880.859375,-46642.2109375
302919.8188536001,No Event,-47856.0234375,-37861.21875,-37937.75,-19790.435546875,-27775.373046875,-40250.1953125,-42893.04296875,-46656.7421875
302919.819975,No Event,-47873.34765625,-37884.3515625,-38277.33984375,-19834.021484375,-27816.5,-40215.5703125,-42911.75,-46673.66015625
302919.823975,No Event,-47918.25,-37901.71875,-37957.8671875,-19858.51953125,-27872.0,-40185.46484375,-42947.58203125,-46713.91796875
302919.827975,No Event,-47884.90234375,-37882.1171875,-37904.421875,-19811.24609375,-27828.302734375,-40245.74609375,-42907.4140625,-46675.046875
302919.83197500004,No Event,-47861.140625,-37885.71484375,-38217.3046875,-19796.248046875,-27802.798828125,-40297.58203125,-42891.6328125,-46649.58984375
302919.83597500005,No Event,-47867.98046875,-37890.41015625,-38325.21875,-19801.43359375,-27811.873046875,-40237.58984375,-42906.4296875,-46665.61328125
302919.83997500007,No Event,-47892.48046875,-37890.5859375,-38009.07421875,-19816.162109375,-27842.5390625,-40173.39453125,-42936.00390625,-46694.9609375
302919.8439750001,No Event,-47884.61328125,-37893.29296875,-37876.015625,-19773.380859375,-27826.513671875,-40236.91796875,-42924.671875,-46686.109375
302919.8479750001,No Event,-47856.671875,-37898.61328125,-38158.67578125,-19758.62890625,-27801.904296875,-40304.44140625,-42897.734375,-46657.63671875
302919.8519750001,No Event,-47868.20703125,-37912.11328125,-38354.96875,-19763.546875,-27808.029296875,-40263.44921875,-42907.4375,-46672.1640625
302919.8560254,No Event,-47905.0625,-37921.43359375,-38082.9921875,-19767.078125,-27833.15234375,-40187.8125,-42937.5234375,-46710.9453125
302919.8600254,No Event,-47904.5703125,-37924.00390625,-37863.54296875,-19746.470703125,-27812.54296875,-40231.7109375,-42933.453125,-46710.49609375
302919.8640254,No Event,-47869.859375,-37920.5625,-38084.6015625,-19707.15234375,-27772.869140625,-40309.671875,-42902.36328125,-46678.625
302919.86802540004,No Event,-47858.5703125,-37918.19140625,-38343.234375,-19702.4375,-27777.2734375,-40274.8046875,-42888.16796875,-46666.328125
302919.87202540005,No Event,-47895.8984375,-37927.87109375,-38143.83203125,-19729.125,-27812.87890625,-40191.8359375,-42923.484375,-46708.3046875
302919.87602540007,No Event,-47904.4140625,-37926.0390625,-37858.35546875,-19716.072265625,-27813.125,-40214.05078125,-42931.0859375,-46721.6953125
302919.8800254001,No Event,-47865.30078125,-37907.84375,-38001.54296875,-19667.099609375,-27767.125,-40282.8046875,-42890.78515625,-46676.5
302919.8840254001,No Event,-47855.421875,-37906.94921875,-38312.765625,-19660.728515625,-27743.96875,-40273.39453125,-42874.9375,-46661.859375
